"SUID","cooc_method","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"8321","dist_kullbackleibler|dist_bray",,"copresence","otu749->OTU-EUK27","2","0.59678592|0.16348092","dist_kullbackleibler=copresence|dist_bray=copresence","dist_kullbackleibler=1.7056163215123377E-7|dist_bray=0.0732155842498321","dist_kullbackleibler=0.59678592|dist_bray=0.16348092","otu749->OTU-EUK27","4.65364700988","4.543907819999999","1.8803497156966666","0.59678592","8.093447876333926E-7","8.093447876333926E-7","4.10019015039708E-6","0.6776106120888|0.17605034959636726","0.52283399|0.14976325","982.0|982.0","0.6079943811654641|0.10352456296066244","false",,"otu749->OTU-EUK27","4.10019015039708E-6"
"8322","correl_pearson|correl_spearman",,"copresence","OTU-EUK423->otu802","2","0.98768708|0.9245067","correl_pearson=copresence|correl_spearman=copresence","correl_pearson=1.6511754866704864E-4|correl_spearman=3.484930255592822E-5","correl_pearson=0.98768708|correl_spearman=0.9245067","OTU-EUK423->otu802","-0.0073142878799999965","-0.10724691","0.3294095848871962","0.98768708","3.4047857333519005E-7","3.4047857333519005E-7","1.7822833169039173E-6","0.9552571727508091|0.9364754277669907","0.98777933|0.94264551","236.0|236.0","0.07187743214530087|0.05409367532148147","false",,"OTU-EUK423->otu802","1.7822833169039173E-6"
"8323","correl_spearman",,"copresence","otu1121->OTU-EUK75","1","0.91157654","correl_spearman=copresence","correl_spearman=6.0547912789254976E-5","correl_spearman=0.91157654","otu1121->OTU-EUK75","-0.007512425109999999","0.0","0.34063814697295713","0.91157654","0.005503692765432833","0.005503692765432833","0.020387309131168787","0.9063716574804397","0.91432718","278.0","0.05652476072426464","false",,"otu1121->OTU-EUK75","0.020387309131168787"
"8324","correl_spearman",,"mutualExclusion","otu2339->OTU-EUK587","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=5.643328249149704E-9","correl_spearman=-0.90050042","otu2339->OTU-EUK587","","","","-0.90050042","3.331243600968037E-7","3.331243600968037E-7","1.7452757892347486E-6","-100.0","-100.0","-96.0","-100.0","false",,"otu2339->OTU-EUK587","1.7452757892347486E-6"
"8325","dist_kullbackleibler",,"copresence","OTU-EUK289->otu989","1","0.63345125","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.63345125","OTU-EUK289->otu989","9.158100659169989","9.039432205","4.42443205616899","0.63345125","0.0","0.0","0.0","0.7096873455060246","0.56246026","660.0","0.5617312370435078","false",,"OTU-EUK289->otu989","0.0"
"8326","dist_bray|correl_pearson|dist_kullbackleibler",,"copresence","otu1121->OTU-EUK72","3","0.17654289|0.97342949|0.49917892","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","dist_bray=0.051511514804365444|correl_pearson=0.022289624082999504|dist_kullbackleibler=0.0","dist_bray=0.17654289|correl_pearson=0.97342949|dist_kullbackleibler=0.49917892","otu1121->OTU-EUK72","0.8662157404700014","0.92195153","0.21737196673852704","0.17654289","0.0","0.0","0.0","0.2032431549565218|0.8901731446608695|0.6480174950086963","0.17087945|0.97324066|0.46560464","150.0|150.0|150.0","0.16535527519941795|0.19888779715494728|0.6807505024068394","false",,"otu1121->OTU-EUK72","0.0"
"8327","dist_bray",,"mutualExclusion","OTU-EUK1011->otu823","1","0.99879254","dist_bray=mutualExclusion","dist_bray=8.052579747785948E-5","dist_bray=0.99879254","OTU-EUK1011->otu823","","","","0.99879254","0.0071693848064636745","0.0071693848064636745","0.025751859360453537","-100.0","-100.0","-364.0","-100.0","false",,"OTU-EUK1011->otu823","0.025751859360453537"
"8328","dist_kullbackleibler|dist_bray",,"mutualExclusion","otu416->OTU-EUK201","2","22.58035852|0.99706907","dist_kullbackleibler=mutualExclusion|dist_bray=mutualExclusion","dist_kullbackleibler=3.443977017103528E-5|dist_bray=0.08914301788399936","dist_kullbackleibler=22.58035852|dist_bray=0.99706907","otu416->OTU-EUK201","","","","22.58035852","2.9591358189051675E-4","2.9591358189051675E-4","0.0012958100106340617","-100.0|-100.0","-100.0|-100.0","-266.0|-266.0","-100.0|-100.0","false",,"otu416->OTU-EUK201","0.0012958100106340617"
"8329","dist_bray|dist_kullbackleibler|correl_pearson",,"copresence","OTU-EUK505->otu264","3","0.11042457|0.53625108|0.98401274","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","dist_bray=0.003927550492251797|dist_kullbackleibler=0.0|correl_pearson=1.2788014815229287E-4","dist_bray=0.11042457|dist_kullbackleibler=0.53625108|correl_pearson=0.98401274","OTU-EUK505->otu264","0.8052722247699995","0.89793006","0.1966958390695681","0.11042457","0.0","0.0","0.0","0.1054888869243421|0.5863195435855267|0.9779793604934209","0.09801821|0.366403655|0.985150625","216.0|216.0|216.0","0.06930113166252919|0.845554819761364|0.07168018413093315","false",,"OTU-EUK505->otu264","0.0"
"8330","dist_kullbackleibler|correl_spearman",,"copresence","otu741->OTU-EUK1833","2","0.71840429|0.93103448","dist_kullbackleibler=copresence|correl_spearman=copresence","dist_kullbackleibler=0.0|correl_spearman=0.008843999295593208","dist_kullbackleibler=0.71840429|correl_spearman=0.93103448","otu741->OTU-EUK1833","8.417545284649998","8.426069195","3.1741589077523127","0.71840429","0.0","0.0","0.0","0.577995666501651|0.8804635628217831","0.597205185|0.92","212.0|212.0","0.26720435437478995|0.13664803194264455","false",,"otu741->OTU-EUK1833","0.0"
